platform,content,engagement,likes,comments,shares,sentiment,url,date
facebook,"Laaa....yang dok kata dia pengasas Perikatan Nasional, dia tubuhkan Perikatan Nasional, cerita dongeng rupanya. 

Cerita sebenar yang asaskan Perikatan Nasional adlah PAS, Bersatu dan MIC. Ni hakikat ",0,0,0,0,neutral,https://www.facebook.com/permalink.php?story_fbid=pfbid02GeZ454CCAexzDNzk2hfJNXJuzKr57pAbmwpftQa5T5hJsZdFLVhExC1YREyTw58ml&id=61589190052922,1781136450
facebook,"Sedihnya.... Parti yang membawa nama Islam... sanggup Putuskan Hubungan silaturahim dengan Bersatu yang ramai beragama Islam. Lagi Sanggup bersama Gerakan, MIPP , Hindraf...  

Saya ramai kawan dalam ",0,0,0,0,neutral,https://www.facebook.com/sapien.zafril/posts/pfbid02tB8UpzXreKg9yR8QhDLzUMvdEM7VPzRnoPqsdxm82X9QSbQP1ePLrYK3hFLGxJwBl,1781153563
facebook,"Tugas PN rampas Pahang sukar lepas hubungan Pas-Bersatu berakhir

#themalaysiapress #bangsamalaysia #informasiberfaktamembukaminda",0,0,0,0,neutral,https://www.facebook.com/themalaysiapress/posts/pfbid02CqWfGrcM9c83GjBtV4EVsy7hYAuMFzdcAkJUQShA1GdrFVzpimzdrj8KvXBs7L5dl,1781104498
facebook,"PAS-BERSATU putus, tapi mungkin kekal dalam PN",0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid026WnTpJD9gZcCxm2pW93LNXE3EQmPPxHsD6HJXWFRAzyi9YiPxYaaa7xGHff998Ajl,1780964643
facebook,"#BHnasional Dakwa tindakan PAS putus hubungan bukan perkara mengejutkan berikutan sikap angkuh, sombong Muhyiddin, Mohamed Azmin serta pemimpin utama parti",0,0,0,0,neutral,https://www.facebook.com/bhonline/posts/pfbid0Z9fvSTbBqC7w7XQaPcRQ6yHxC4dBepUTd1hKsTqVgbaU4c2uk9ppd39dcoZvWBLil,1781088897
facebook,"HADAM BG MOLRK² EH..

KENAPA PAS PUTUS HUBUNGAN DENGAN BERSATU?

 1. ASAS KERJASAMA: TA'AWUN SIYASI
PAS dan Bersatu bekerjasama dalam Perikatan Nasional atas prinsip Ta'awun Siyasi – saling tolong-men",0,0,0,0,neutral,https://www.facebook.com/groups/205006966553924/posts/3196535304067727/,1781138895
facebook,'Lagipun pengalaman kerjasama Pas dengan Bersatu sebelum ini memperlihatkan wujudnya pelbagai kesukaran dan kekangan' - Tuan Ibrahim,0,0,0,0,neutral,https://www.facebook.com/sinarharian/posts/pfbid02tCYpodLviN2XaK5bJ4Nq5LDMX83qmdqvw5KBk6wawLUP4Ja1GjCGo9ERRbp9bBVwl,1781082069
facebook,"Hubungan kerjasama di antara Pas dan Parti Pribumi Bersatu Malaysia (Bersatu) dijangka berakhir dan ia akan diputuskan menerusi Mesyuarat Ja­watankuasa Pas Pusat yang akan berlangsung hari ini.

Berit",0,0,0,0,neutral,https://www.facebook.com/UtusanOnline/posts/pfbid02AE39KknwVpdCxSg69Dn6iTqmeeD2FxGUdEp4ggTDTbx8pYjWYRHz14xwysyDHrEal,1780877850
facebook,"Hubungan kerjasama di antara Pas dan Parti Pribumi Bersatu Malaysia (Bersatu) dijangka berakhir dan ia akan diputuskan menerusi Mesyuarat Ja­watankuasa Pas Pusat yang akan berlangsung hari ini.

Berit",0,0,0,0,neutral,https://www.facebook.com/UtusanOnline/posts/pfbid02AE39KknwVpdCxSg69Dn6iTqmeeD2FxGUdEp4ggTDTbx8pYjWYRHz14xwysyDHrEal,1780877850
facebook,"Adakah anda setuju PAS putus hubungan dengan BERSATU?

A. Setuju
B. Tidak Setuju

Sila komen undian anda",0,0,0,0,neutral,https://www.facebook.com/groups/1458712074457660/posts/4333297090332463/,1780816794
