platform,content,engagement,likes,comments,shares,sentiment,url,date
instagram,"Apabila umat Islam meninggalkan Islam yang sempurna, ia menjadi sebab kejatuhan umat Islam sehingga dijajah yang merosakkan kehidupan madani (tamadun manusia) kerana keluar daripada fitrahnya (sifat t",27,24.0,3.0,0,neutral,https://www.instagram.com/p/DQ_N_P1kxaG/,2025-11-13T07:11:23+00:00
instagram,-selesai- #happygraduation #sembilan #kamitutup #selesai,27,26.0,1.0,0,neutral,https://www.instagram.com/p/DYZNGvbgcyf/,2026-05-16T09:03:41+00:00
instagram,"Tiger (Panthera tigris)

Catalog codes: Mi:MY-NS 2, Sn:MY-NS 2, Yt:MY-NS 2, Sg:MY-NS 2
Issued on: June 1893

#philately #malaysia🇲🇾 #sembilan",26,26.0,0,0,neutral,https://www.instagram.com/p/DV2AlQUAp-a/,2026-03-13T23:58:11+00:00
instagram,"PAS terus berjuang supaya Islam yang sempurna ditegakkan setinggi-tingginya, bukan memperalatkan atau menunggang agama sepertimana yang dituduh oleh kalangan mereka yang jahil akan agama dan tidak mem",24,24.0,0,0,neutral,https://www.instagram.com/p/DTuSxLfk37Y/,2026-01-20T07:00:05+00:00
instagram,🤩🤩#sma #elvninee #sembilan,24,24.0,0,0,neutral,https://www.instagram.com/p/DV0VANcj-sn/,2026-03-13T08:18:01+00:00
instagram,"森林城市金融特区（SFZ）自推出以来获得正面反应，今年吸引投资额有望超越20亿令吉目标。

目前，柔佛-大马投资促进中心（IMFC-J）已接获260项潜在投资询问，主要来自本地投资者，涵盖金融服务、商业及单一家族办公室领域。

森林城市今日发文告指出，柔佛投资局（Invest Johor）认为，鉴于森林城市金融特区在柔新经济特区中的规模和战略位置，多数投资者正采取中长期视角评估相关机会。

柔佛投",24,23.0,1.0,0,neutral,https://www.instagram.com/p/DZcNeeLARH2/,2026-06-11T09:36:03+00:00
instagram,"3 tahun bersama…
ternyata waktu itu singkat ya. dulu..waktu kita masi MPLS kita tidak saling kenal satu sama lain. tapi sekarang, kita sudah saling mengenal hingga akhirnya menuju perpisahan. seperti ",23,23.0,0,0,neutral,https://www.instagram.com/p/DZPsHxsAUed/,2026-06-06T12:53:42+00:00
instagram,"Karambunai dengan izin Allah menjadi benih pertama di Malaysia Timur yang akan mengembangkan pengaruh perjuangan Islam di tanah air kita dan menjadikannya lebih kuat. Maka, kita memanjatkan syukur yan",21,21.0,0,0,neutral,https://www.instagram.com/p/DRzQPLVk3VD/,2025-12-03T12:11:33+00:00
instagram,"🇵🇸🇵🇸🇵🇸 #johor vs #negerisembilan
#rugby
#mssmragbi2026
#aefitbentuahmssmragbi2026

Walaupun tak pergi...hired jurufoto...🤣

📸 @mr.mazrul.shooters",21,21.0,0,0,neutral,https://www.instagram.com/p/DZcWymFRumf/,2026-06-11T10:57:28+00:00
instagram,"MIPP endorses ‘Abah’ Muhyiddin as Perikatan’s PM candidate

#latest #vanakkammalaysia #MIPP #endorses #Abah #Muhyiddin #Perikatan #PMcandidate #trendingnewsmalaysia #malaysiatamilnews #fyp #vmnews #fo",21,20.0,1.0,0,neutral,https://www.instagram.com/p/DPc0NcUEsR4/,2025-10-06T02:00:34+00:00
instagram,"Prinsip tidak memisahkan Islam daripada politik menjadi aqidah perjuangan PAS, bahkan dimaktubkan dalam perlembagaannya. Segala langkah dan tindakannya dibuat berpandukan fiqh politik yang menepati al",20,20.0,0,0,neutral,https://www.instagram.com/p/DS7jwI6k39M/,2025-12-31T14:07:23+00:00
instagram,"🩷🩷
#kelas #sembilan #agit #akhir #cerita",20,20.0,0,0,neutral,https://www.instagram.com/p/DVtfcmdAQKZ/,2026-03-10T16:34:35+00:00
instagram,"PUTRAJAYA (Bernama) — Prime Minister Datuk Seri Anwar Ibrahim has reaffirmed the Federal Government’s recognition of Tuanku Muhriz Tuanku Munawir as the Yang di-Pertuan Besar of Negeri Sembilan, while",19,19.0,0,0,neutral,https://www.instagram.com/p/DZRYdAWH0Rv/,2026-06-07T04:40:19+00:00
instagram,"Kita semua adalah kebetulan-kebetulan yang telah diatur oleh  Allah SWT.@yaspend_azkialazhar@fahrunbinta2002
#sembilan 
#jenius
#25mei2026❤️❤️❤️❤️",19,19.0,0,0,neutral,https://www.instagram.com/p/DYwmeA-muzE/,2026-05-25T11:07:51+00:00
instagram,"MIC has never formally applied to join Perikatan - Saravanan

#latest #vanakkammalaysia #MIC #never #formally #applied #join #Perikatan #Saravanan #trendingnewsmalaysia​ #malaysiatamilnews​ #fyp​ #vmn",19,19.0,0,0,neutral,https://www.instagram.com/p/DV-XqKjESn3/,2026-03-17T05:53:37+00:00
instagram,"Semua anbiya’ berjuang menghadapi pihak berkuasa dan kerajaan yang zalim pada zaman masing-masing sama ada yang bersifat individu dalam kalangan para raja ataupun kumpulan yang dinamakan al-mala’, ker",18,18.0,0,0,neutral,https://www.instagram.com/p/DSzBjGYk8Qm/,2025-12-28T06:34:35+00:00
instagram,"Kerajaan PH didominasi oleh kumpulan sekular yang lebih ekstrem dan berkiblatkan liberal demokrasi anutan blok Barat yang dipimpin oleh negara kuasa besar masa kini. Hal ini demikian kerana, PH ialah ",18,18.0,0,0,neutral,https://www.instagram.com/p/DSbfO_KE87t/,2025-12-19T03:12:13+00:00
instagram,sekarang bukan tinggal hitung bulan lagi melainkan tinggal hitungan minggu semua akan selesai masanya see you next time kitaa ketemu lagi 👋🏻#angkatan26 #spanlan #agit #sembilan.i,18,16.0,2.0,0,neutral,https://www.instagram.com/p/DXeubSjEinJ/,2026-04-23T15:59:39+00:00
instagram,"selamat bertanding guyz!!
fokus pada proses dan langkahmu, bukan hanya hasilnya. lakukan yang terbaik dan nikmati permainannya!💪🏻😃 #spensabentian #kelassembilan #sembilan #pastibisa",18,17.0,1.0,0,neutral,https://www.instagram.com/p/DYggrZOT7OZ/,2026-05-19T05:09:27+00:00
